text_id, feature_id, feature_from_class, text_type, text_order, text_text
29,9,0,2,2,This increases to two additional dice at 13th level and three additional dice at 17th level.
30,10,0,0,0,Relentless Rage
31,10,0,2,1,"Starting at 11th level, your rage can keep you fighting despite grievous wounds. If you drop to 0 hit points while you're raging and don't die outright, you can make a DC 10 Constitution saving throw. If you succeed, you drop to 1 hit point instead."
32,10,0,2,2,"Each time you use this feature after the first, the DC increases by 5. When you finish a short or long rest, the DC resets to 10."
33,11,0,0,0,Persistent Rage
34,11,0,2,1,"Beginning at 15th level, your rage is so fierce that it ends early only if you fall unconscious or if you choose to end it."
35,12,0,0,0,Indomitable Might
36,12,0,2,1,"Beginning at 18th level, if your total for a Strength check is less than your Strength score, you can use that score in place of the total."
37,13,0,0,0,Primal Champion
38,13,0,2,1,"At 20th level, you embody the power of the wilds. Your Strength and Constitution scores increase by 4. Your maximum for those scores is now 24."
39,14,0,0,0,Path of the Berserker
40,14,0,2,1,"For some barbarians, rage is a means to an end - that end being violence. The Path of the Berserker is a path of untrammeled fury, slick with blood. As you enter the berserker's rage, you thrill in the chaos of battle, heedless of your own health or well-being."
41,15,0,1,0,Frenzy
42,15,0,2,1,"Starting when you choose this path at 3rd level, you can go into a frenzy when you rage. If you do so, for the duration of your rage you can make a single melee weapon attack as a bonus action on each of your turns after this one. When your rage ends, you suffer one level of exhaustion."
43,16,0,1,0,Mindless Rage
44,16,0,2,1,"Beginning at 6th level, you can't be charmed or frightened while raging. If you are charmed or frightened when you enter your rage, the effect is suspended for the duration of the rage."
45,17,0,1,0,Intimidating Presence
46,17,0,2,1,"Beginning at 10th level, you can use your action to frighten someone with your menacing presence. When you do so, choose one creature that you can see within 30 feet of you. If the creature can see or hear you, it must succeed on a Wisdom saving throw (DC equal to 8 + your proficiency bonus + your Charisma modifier) or be frightened of you until the end of your next turn. On subsequent turns, you can use your action to extend the duration of this effect on the frightened creature until the end of your next turn. This effect ends if the creature ends its turn out of line of sight or more than 60 feet away from you."
47,17,0,2,2,"If the creature succeeds on its saving throw, you can't use this feature on that creature again for 24 hours."
48,18,0,1,0,Retaliation
49,18,0,2,1,"Starting at 14th level, when you take damage from a creature that is within 5 feet of you, you can use your reaction to make a melee weapon attack against that creature."
50,19,1,0,0,Spellcasting
51,19,1,2,1,"You have learned to untangle and reshape the fabric of reality in harmony with your wishes and music. Your spells are part of your vast repertoire, magic that you can tune to different situations."
52,20,1,1,0,Cantrips
53,20,1,2,1,"You know two cantrips of your choice from the bard spell list. You learn additional bard cantrips of your choice at higher levels, as shown in the Cantrips Known column of the Bard table."
54,21,1,1,0,Spell Slots
55,21,1,2,1,"The Bard table shows how many spell slots you have to cast your spells of 1st level and higher. To cast one of these spells, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
56,21,1,2,2,"For example, if you know the 1st-level spell cure wounds and have a 1st-level and a 2nd-level spell slot available, you can cast cure wounds using either slot."
57,22,1,1,0,Spells Known of Ist Level and Higher
58,22,1,2,1,You know four 1st-level spells of your choice from the bard spell list.
59,22,1,2,2,"The Spells Known column of the Bard table shows when you learn more bard spells of your choice. Each of these spells must be of a level for which you have spell slots, as shown on the table. For instance, when you reach 3rd level in this class, you can learn one new spell of 1st or 2nd level."
60,22,1,2,3,"Additionally, when you gain a level in this class, you can choose one of the bard spells you know and replace it with another spell from the bard spell list, which also must be of a level for which you have spell slots."
61,23,1,1,0,Spellcasting Ability
62,23,1,2,1,"Charisma is your spellcasting ability for your bard spells. Your magic comes from the heart and soul you pour into the performance of your music or oration. You use your Charisma whenever a spell refers to your spellcasting ability. In addition, you use your Charisma modifier when setting the saving throw DC for a bard spell you cast and when making an attack roll with one."
63,23,1,2,2,<b>Spell save DC</b> = 8 + your proficiency bonus + your Charisma modifier.
64,23,1,2,3,<b>Spell attack modifier</b> = your proficiency bonus + your Charisma modifier.
65,24,1,1,0,Ritual Casting
66,24,1,2,1,You can cast any bard spell you know as a ritual if that spell has the ritual tag.
67,24,1,2,2,Spellcasting Focus You can use a musical instrument (see Equipment) as a spellcasting focus for your bard spells.
68,25,1,0,0,Bardic Inspiration
69,25,1,2,1,"You can inspire others through stirring words or music. To do so, you use a bonus action on your turn to choose one creature other than yourself within 60 feet of you who can hear you. That creature gains one Bardic Inspiration die, a d6."
70,25,1,2,2,"Once within the next 10 minutes, the creature can roll the die and add the number rolled to one ability check, attack roll, or saving throw it makes. The creature can wait until after it rolls the d20 before deciding to use the Bardic Inspiration die, but must decide before the GM says whether the roll succeeds or fails. Once the Bardic Inspiration die is rolled, it is lost. A creature can have only one Bardic Inspiration die at a time."
71,25,1,2,3,"You can use this feature a number of times equal to your Charisma modifier (a minimum of once). You regain any expended uses when you finish a long rest. Your Bard#P#ic Inspiration die changes when you reach certain levels in this class. The die becomes a d8 at 5th level, a d10 at 10th level, and a d12 at 15th level."
72,26,1,0,0,Jack of All Trades
73,26,1,2,1,"Starting at 2nd level, you can add half your proficiency bonus, rounded down, to any ability check you make that doesn't already include your proficiency bonus."
74,27,1,0,0,Song of Rest
75,27,1,2,1,"Beginning at 2nd level, you can use soothing music or oration to help revitalize your wounded allies during a short rest. If you or any friendly creatures who can hear your performance regain hit points at the end of the short rest by spending one or more Hit Dice, each of those creatures regains an extra 1d6 hit points."
76,27,1,2,2,"The extra hit points increase when you reach certain levels in this class: to 1d8 at 9th level, to 1d10 at 13th level, and to 1d12 at 17th level."
77,28,1,0,0,Bard College
78,28,1,2,1,"At 3rd level, you delve into the advanced techniques of a bard college of your choice, such as the College of Lore. Your choice grants you features at 3rd level and again at 6th and 14th level."
79,29,1,0,0,Expertise
80,29,1,2,1,"At 3rd level, choose two of your skill proficiencies. Your proficiency bonus is doubled for any ability check you make that uses either of the chosen proficiencies."
81,29,1,2,2,"At 10th level, you can choose another two skill proficiencies to gain this benefit."
82,30,1,0,0,Ability Score Improvement
83,30,1,2,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
84,31,1,0,0,Font of Inspiration
85,31,1,2,1,"Beginning when you reach 5th level, you regain all of your expended uses of Bardic Inspiration when you finish a short or long rest."
86,32,1,0,0,Countercharm
87,32,1,2,1,"At 6th level, you gain the ability to use musical notes or words of power to disrupt mind-influencing effects. As an action, you can start a performance that lasts until the end of your next turn. During that time, you and any friendly creatures within 30 feet of you have advantage on saving throws against being frightened or charmed. A creature must be able to hear you to gain this benefit. The performance ends early if you are incapacitated or silenced or if you voluntarily end it (no action required)."
88,33,1,0,0,Magical Secrets
89,33,1,2,1,"By 10th level, you have plundered magical knowledge from a wide spectrum of disciplines. Choose two spells from any class, including this one. A spell you choose must be of a level you can cast, as shown on the Bard table, or a cantrip."
90,33,1,2,2,The chosen spells count as bard spells for you and are included in the number in the Spells Known column of the Bard table.
91,33,1,2,3,You learn two additional spells from any class at 14th level and again at 18th level.
92,34,1,0,0,Superior Inspiration
93,34,1,2,1,"At 20th level, when you roll initiative and have no uses of Bardic Inspiration left, you regain one use."
94,35,1,0,0,College of Lore
95,35,1,2,1,"Bards of the College of Lore know something about most things, collecting bits of knowledge from sources as diverse as scholarly tomes and peasant tales. Whether singing folk ballads in taverns or elaborate compositions in royal courts, these bards use their gifts to hold audiences spellbound. When the applause dies down, the audience members might find themselves questioning everything they held to be true, from their faith in the priesthood of the local temple to their loyalty to the king."
96,35,1,2,2,"The loyalty of these bards lies in the pursuit of beauty and truth, not in fealty to a monarch or following the tenets of a deity. A noble who keeps such a bard as a herald or advisor knows that the bard would rather be honest than politic."
97,35,1,2,3,"The college's members gather in libraries and sometimes in actual colleges, complete with classrooms and dormitories, to share their lore with one another. They also meet at festivals or affairs of state, where they can expose corruption, unravel lies, and poke fun at self-important figures of authority."
98,36,1,1,0,Bonus Proficiencies
99,36,1,2,1,"When you join the College of Lore at 3rd level, you gain proficiency with three skills of your choice."
100,37,1,1,0,Cutting Words
101,37,1,2,1,"Also at 3rd level, you learn how to use your wit to distract, confuse, and otherwise sap the confidence and competence of others. When a creature that you can see within 60 feet of you makes an attack roll, an ability check, or a damage roll, you can use your reaction to expend one of your uses of Bardic Inspiration, rolling a Bardic Inspiration die and subtracting the number rolled from the creature's roll. You can choose to use this feature after the creature makes its roll, but before the GM determines whether the attack roll or ability check succeeds or fails, or before the creature deals its damage. The creature is immune if it can't hear you or if it's immune to being charmed."
102,38,1,1,0,Additional Magical Secrets
103,38,1,2,1,"At 6th level, you learn two spells of your choice from any class. A spell you choose must be of a level you can cast, as shown on the Bard table, or a cantrip. The chosen spells count as bard spells for you but don't count against the number of bard spells you know."
104,39,1,1,0,Peerless Skill
105,39,1,2,1,"Starting at 14th level, when you make an ability check, you can expend one use of Bardic Inspiration. Roll a Bardic Inspiration die and add the number rolled to your ability check. You can choose to do so after you roll the die for the ability check, but before the GM tells you whether you succeed or fail."
106,40,2,0,0,Spellcasting
107,40,2,2,1,"As a conduit for divine power, you can cast cleric spelis."
108,41,2,1,0,Cantrips
109,41,2,2,1,"At 1st level, you know three cantrips of your choice from the cleric spell list. You learn additional cleric cantrips of your choice at higher levels, as shown in the Cantrips Known column of the Cleric table."
110,42,2,1,0,Preparing and Casting Spells
111,42,2,2,1,"The Cleric table shows how many spell slots you have to cast your spells of 1st level and higher. To cast one of these spells, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
112,42,2,2,2,"You prepare the list of cleric spells that are available for you to cast, choosing from the cleric spell list. When you do so, choose a number of cleric spells equal to your Wisdom modifier + your cleric level (minimum of one spell). The spells must be of a level for which you have spell slots."
113,42,2,2,3,"For example, if you are a 3rd-level cleric, you have four 1st-level and two 2nd-level spell slots. With a Wisdom of 16, your list of prepared spells can include six spells of 1st or 2nd level, in any combination. If you prepare the 1st-level spell cure wounds, you can cast it using a 1st-level or 2nd-level slot. Casting the spell doesn't remove it from your list of prepared spells."
114,42,2,2,4,You can change your list of prepared spells when you finish a long rest. Preparing a new list of cleric spells requires time spent in prayer and meditation: at least 1 minute per spell level for each spell on your list.
115,43,2,1,0,Spellcasting Ability
116,43,2,2,1,"Wisdom is your spellcasting ability for your cleric spells. The power of your spells comes from your devotion to your deity. You use your Wisdom whenever a cleric spell refers to your spellcasting ability. In addition, you use your Wisdom modifier when setting the saving throw DC for a cleric spell you cast and when making an attack roll with one."
117,43,2,2,2,<b>Spell save DC</b> = 8 + your proficiency bonus + your Wisdom modifier.
118,43,2,2,3,<b>Spell attack modifier</b> = your proficiency bonus + your Wisdom modifier.
119,44,2,1,0,Ritual Casting
120,44,2,2,1,You can cast a cleric spell as a ritual if that spell has the ritual tag and you have the spell prepared.
121,45,2,1,0,Spellcasting Focus
122,45,2,2,1,You can use a holy symbol (see Equipment) as a spellcasting focus for your cleric spells.
123,46,2,0,0,Divine Domain
124,46,2,2,1,"Choose one domain related to your deity, such as Life. Each domain is detailed at the end of the class description, and each one provides examples of gods associated with it. Your choice grants you domain spells and other features when you choose it at 1st level. It also grants you additional ways to use Channel Divinity when you gain that feature at 2nd level, and additional benefits at 6th, 8th, and 17th levels."
125,47,2,1,0,Domain Spells
126,47,2,2,1,"Each domain has a list of spells - its domain spells - that you gain at the cleric levels noted in the domain description. Once you gain a domain spell, you always have it prepared, and it doesn't count against the number of spells you can prepare each day."
127,47,2,2,2,"If you have a domain spell that doesn't appear on the cleric spell list, the spell is nonetheless a cleric spell for you."
128,48,2,0,0,Channel Divinity
129,48,2,2,1,"At 2nd level, you gain the ability to channel divine energy directly from your deity, using that energy to fuel magical effects. You start with two such effects: Turn Undead and an effect determined by your domain. Some domains grant you additional effects as you advance in levels, as noted in the domain description."
130,48,2,2,2,"When you use your Channel Divinity, you choose which effect to create. You must then finish a short or long rest to use your Channel Divinity again."
131,48,2,2,3,"Some Channel Divinity effects require saving throws. When you use such an effect from this class, the DC equals your cleric Spell save DC."
132,48,2,2,4,"Beginning at 6th level, you can use your Channel Divinity twice between rests, and beginning at 18th level, you can use it three times between rests. When you finish a short or long rest, you regain your expended uses."
133,49,2,1,0,Channel Divinity: Turn Undead
134,49,2,2,1,"As an action, you present your holy symbol and speak a prayer censuring the undead. Each undead that can see or hear you within 30 feet of you must make a Wisdom saving throw. If the creature fails its saving throw, it is turned for 1 minute or until it takes any damage."
135,49,2,2,2,"A turned creature must spend its turns trying to move as far away from you as it can, and it can't willingly move to a space within 30 feet of you. It also can't take reactions. For its action, it can use only the Dash action or try to escape from an effect that prevents it from moving. If there's nowhere to move, the creature can use the Dodge action."
136,50,2,0,0,Ability Score Improvement
137,50,2,2,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
138,51,2,0,0,Destroy Undead
139,51,2,2,1,"Starting at 5th level, when an undead fails its saving throw against your Turn Undead feature, the creature is instantly destroyed if its challenge rating is at or below a certain threshold, as shown in the Destroy Undead table."
140,51,2,4,2,Destroy Undead
141,51,2,5,3,Cleric Level_::_Destroys Undead of CR...
142,51,2,6,4,5th_::_1/2 or lower
143,51,2,6,5,8th_::_1 or lower
144,51,2,6,6,11th_::_2 or lower
145,51,2,6,7,14th_::_3 or lower
146,51,2,6,8,17th_::_4 or lower
147,52,2,0,0,Divine Intervention
148,52,2,2,1,"Beginning at 10th level, you can call on your deity to intervene on your behalf when your need is great. Imploring your deity's aid requires you to use your action. Describe the assistance you seek, and roll percentile dice. If you roll a number equal to or lower than your cleric level, your deity intervenes. The GM chooses the nature of the intervention; the effect of any cleric spell or cleric domain spell would be appropriate."
149,52,2,2,2,"If your deity intervenes, you can't use this feature again for 7 days. Otherwise, you can use it again after you finish a long rest."
150,52,2,2,3,"At 20th level, your call for intervention succeeds automatically, no roll required."
151,53,2,0,0,Life Domain
152,53,2,2,1,"The Life domain focuses on the vibrant positive energy-one of the fundamental forces of the universe-that sustains all life. The gods of life promote vitality and health through healing the sick and wounded, caring for those in need, and driving away the forces of death and undeath. Almost any non-evil deity can claim influence over this domain, particularly agricultural deities (such as Chauntea, Arawai, and Demeter), sun gods (such as Lathander, Pelor, and Re-Horakhty), gods of healing or endurance (such as Ilmater, Mishakal, Apollo, and Diancecht), and gods of home and community (such as Hestia, Hathor, and Boldrei)."
153,53,2,4,2,Life Domain Spells
154,53,2,5,3,Cleric Level_::_Spells
155,53,2,6,4,"1st_::_bless, cure wounds"
156,53,2,6,5,"3rd_::_lesser restoration, spiritual weapon"
157,53,2,6,6,"5th_::_beacon of hope, revivify"
158,53,2,6,7,"7th_::_death ward, guardian of faith"
159,53,2,6,8,"9th_::_mass cure wounds, raise dead"
160,54,2,1,0,Bonus Proficiency
161,54,2,2,1,"When you choose this domain at 1st level, you gain proficiency with heavy armor."
162,55,2,1,0,Disciple of Life
163,55,2,2,1,"Also starting at 1st level, your healing spells are more effective. Whenever you use a spell of 1st level or higher to restore hit points to a creature, the creature regains additional hit points equal to 2 + the spell's level."
164,56,2,1,0,Channel Divinity: Preserve Life
165,56,2,2,1,"Starting at 2nd level, you can use your Channel Divinity to heal the badly injured."
166,56,2,2,2,"As an action, you present your holy symbol and evoke healing energy that can restore a number of hit points equal to five times your cleric level. Choose any creatures within 30 feet of you, and divide those hit points among them. This feature can restore a creature to no more than half of its hit point maximum. You can't use this feature on an undead or a construct."
167,57,2,1,0,Blessed Healer
168,57,2,2,1,"Beginning at 6th level, the healing spells you cast on others heal you as well. When you cast a spell of 1st level or higher that restores hit points to a creature other than you, you regain hit points equal to 2 + the spell's level."
169,58,2,1,0,Divine Strike
170,58,2,2,1,"At 8th level, you gain the ability to infuse your weapon strikes with divine energy. Once on each of your turns when you hit a creature with a weapon attack, you can cause the attack to deal an extra 1d8 radiant damage to the target. When you reach 14th level, the extra damage increases to 2d8."
171,59,2,1,0,Supreme Healing
172,59,2,2,1,"Starting at 17th level, when you would normally roll one or more dice to restore hit points with a spell, you instead use the highest number possible for each die. For example, instead of restoring 2d6 hit points to a creature, you restore 12."
173,60,3,0,0,Druidic
174,60,3,2,1,"You know Druidic, the secret language of druids. You can speak the language and use it to leave hidden messages. You and others who know this language automatically spot such a message. Others spot the message's presence with a successful DC 15 Wisdom (Perception) check but can't decipher it without magic."
175,61,3,0,0,Spellcasting
176,61,3,2,1,"Drawing on the divine essence of nature itself, you can cast spells to shape that essence to your will."
177,62,3,1,0,Cantrips
178,62,3,2,1,"At 1st level, you know two cantrips of your choice from the druid spell list. You learn additional druid cantrips of your choice at higher levels, as shown in the Cantrips Known column of the Druid table."
179,63,3,1,0,Preparing and Casting Spells
180,63,3,2,1,"The Druid table shows how many spell slots you have to cast your spells of 1st level and higher. To cast one of these druid spells, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
181,63,3,2,2,"You prepare the list of druid spells that are available for you to cast, choosing from the druid spell list. When you do so, choose a number of druid spells equal to your Wisdom modifier + your druid level (minimum of one spell). The spells must be of a level for which you have spell slots."
182,63,3,2,3,"For example, if you are a 3rd-level druid, you have four 1st-level and two 2nd-level spell slots. With a Wisdom of 16, your list of prepared spells can include six spells of 1st or 2nd level, in any combination. If you prepare the 1st-level spell cure wounds, you can cast it using a 1st-level or 2nd-level slot. Casting the spell doesn't remove it from your list of prepared spells."
183,63,3,2,4,You can also change your list of prepared spells when you finish a long rest. Preparing a new list of druid spells requires time spent in prayer and meditation: at least 1 minute per spell level for each spell on your list.
184,64,3,1,0,Spellcasting Ability
185,64,3,2,1,"Wisdom is your spellcasting ability for your druid spells, since your magic draws upon your devotion and attunement to nature. You use your Wisdom whenever a spell refers to your spellcasting ability. In addition, you use your Wisdom modifier when setting the saving throw DC for a druid spell you cast and when making an attack roll with one."
186,64,3,2,2,<b>Spell save DC</b> = 8 + your proficiency bonus + your Wisdom modifier.
187,64,3,2,3,<b>Spell attack modifier</b> = your proficiency bonus + your Wisdom modifier.
188,65,3,1,0,Ritual Casting
189,65,3,2,1,You can cast a druid spell as a ritual if that spell has the ritual tag and you have the spell prepared.
190,66,3,1,0,Spellcasting Focus
191,66,3,2,1,You can use a druidic focus (see Equipment) as a spellcasting focus for your druid spells.
192,67,3,0,0,Wild Shape
193,67,3,2,1,"Starting at 2nd level, you can use your action to magically assume the shape of a beast that you have seen before. You can use this feature twice. You regain expended uses when you finish a short or long rest."
194,67,3,2,2,"Your druid level determines the beasts you can transform into, as shown in the Beast Shapes table. At 2nd level, for example, you can transform into any beast that has a challenge rating of 1/4 or lower that doesn't have a flying or swimming speed."
195,67,3,4,3,Beast Shapes
196,67,3,5,4,Level_::_Max. CR_::_Limitations_::_Example
197,67,3,6,5,2nd_::_1/4_::_No flying or swimming speed_::_Wolf
198,67,3,6,6,4th_::_1/2_::_No flying speed_::_Crocodile
199,67,3,6,7,8th_::_1_::_-_::_Giant Eagle
200,67,3,2,8,"You can stay in a beast shape for a number of hours equal to half your druid level (rounded down). You then revert to your normal form unless you expend another use of this feature. You can revert to your normal form earlier by using a bonus action on your turn. You automatically revert if you fall unconscious, drop to 0 hit points, or die."
201,67,3,2,9,"While you are transformed, the following rules apply:"
202,67,3,3,10,"Your game statistics are replaced by the statistics of the beast, but you retain your alignment, personality, and Intelligence, Wisdom, and Charisma scores. You also retain all of your skill and saving throw proficiencies, in addition to gaining those of the creature. If the creature has the same proficiency as you and the bonus in its stat block is higher than yours, use the creature's bonus instead of yours. If the creature has any legendary or lair actions, you can't use them."
203,67,3,3,11,"When you transform, you assume the beast's hit points and Hit Dice. When you revert to your normal form, you return to the number of hit points you had before you transformed. However, if you revert as a result of dropping to 0 hit points, any excess damage carries over to your normal form. For example, if you take 10 damage in animal form and have only 1 hit point left, you revert and take 9 damage. As long as the excess damage doesn't reduce your normal form to 0 hit points, you aren't knocked unconscious."
204,67,3,3,12,"You can't cast spells, and your ability to speak or take any action that requires hands is limited to the capabilities of your beast form. Transforming doesn't break your concentration on a spell you've already cast, however, or prevent you from taking actions that are part of a spell, such as call lightning, that you've already cast."
205,67,3,3,13,"You retain the benefit of any features from your class, race, or other source and can use them if the new form is physically capable of doing so. However, you can't use any of your special senses, such as darkvision, unless your new form also has that sense."
206,67,3,3,14,"You choose whether your equipment falls to the ground in your space, merges into your new form, or is worn by it. Worn equipment functions as normal, but the GM decides whether it is practical for the new form to wear a piece of equipment, based on the creature's shape and size. Your equipment doesn't change size or shape to match the new form, and any equipment that the new form can't wear must either fall to the ground or merge with it. Equipment that merges with the form has no effect until you leave the form."
207,68,3,0,0,Druid Circle
208,68,3,2,1,"At 2nd level, you choose to identify with a circle of druids, such as the Circle of the Land. Your choice grants you features at 2nd level and again at 6th, 10th, and 14th level."
209,69,3,0,0,Ability Score Improvement
210,69,3,2,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
211,70,3,0,0,Timeless Body
212,70,3,2,1,"Starting at 18th level, the primal magic that you wield causes you to age more slowly. For every 10 years that pass, your body ages only 1 year."
213,71,3,0,0,Beast Spells
214,71,3,2,1,"Beginning at 18th level, you can cast many of your druid spells in any shape you assume using Wild Shape. You can perform the somatic and verbal components of a druid spell while in a beast shape, but you aren't able to provide material components."
215,72,3,0,0,Archdruid
216,72,3,2,1,"At 20th level, you can use your Wild Shape an unlimited number of times."
217,72,3,2,2,"Additionally, you can ignore the verbal and somatic components of your druid spells, as well as any material components that lack a cost and aren't consumed by a spell. You gain this benefit in both your normal shape and your beast shape from Wild Shape."
218,73,3,0,0,Circle of the Land
219,73,3,2,1,"The Circle of the Land is made up of mystics and sages who safeguard ancient knowledge and rites through a vast oral tradition. These druids meet within sacred circles of trees or standing stones to whisper primal secrets in Druidic. The circle's wisest members preside as the chief priests of communities that hold to the Old Faith and serve as advisors to the rulers of those folk. As a member of this circle, your magic is influenced by the land where you were initiated into the circle's mysterious rites."
220,74,3,1,0,Bonus Cantrip
221,74,3,2,1,"When you choose this circle at 2nd level, you learn one additional druid cantrip of your choice."
222,75,3,1,0,Natural Recovery
223,75,3,2,1,"Starting at 2nd level, you can regain some of your magical energy by sitting in meditation and communing with nature. During a short rest, you choose expended spell slots to recover. The spell slots can have a combined level that is equal to or less than half your druid level (rounded up), and none of the slots can be 6th level or higher. You can't use this feature again until you finish a long rest."
224,75,3,2,2,"For example, when you are a 4th-level druid, you can recover up to two levels worth of spell slots. You can recover either a 2nd-level slot or two 1st-level slots."
225,76,3,1,0,Circle Spells
226,76,3,2,1,"Your mystical connection to the land infuses you with the ability to cast certain spells. At 3rd, 5th, 7th, and 9th level you gain access to circle spells connected to the land where you became a druid. Choose that land-arctic, coast, desert, forest, grassland, mountain, or swamp-and consult the associated list of spells."
227,76,3,2,2,"Once you gain access to a circle spell, you always have it prepared, and it doesn't count against the number of spells you can prepare each day. If you gain access to a spell that doesn't appear on the druid spell list, the spell is nonetheless a druid spell for you."
228,76,3,4,3,Arctic
229,76,3,5,4,Druid Level_::_Circle Spells
230,76,3,6,5,"3rd_::_hold person, spike growth"
231,76,3,6,6,"5th_::_sleet storm, slow"
232,76,3,6,7,"7th_::_freedom of movement, ice storm"
233,76,3,6,8,"9th_::_commune with nature, cone of cold"
234,76,3,4,9,Coast
235,76,3,5,10,Druid Level_::_Circle Spells
236,76,3,6,11,"3rd_::_mirror image, misty step"
237,76,3,6,12,"5th_::_water breathing, water walk"
238,76,3,6,13,"7th_::_control water, freedom of movement"
239,76,3,6,14,"9th_::_conjure elemental, scrying"
240,76,3,4,15,Desert
241,76,3,5,16,Druid Level_::_Circle Spells
242,76,3,6,17,"3rd_::_blur, silence"
243,76,3,6,18,"5th_::_create food and water, protection from energy"
244,76,3,6,19,"7th_::_blight, hallucinatory terrain"
245,76,3,6,20,"9th_::_insect plague, wall of stone"
246,76,3,4,21,Forest
247,76,3,5,22,Druid Level_::_Circle Spells
248,76,3,6,23,"3rd_::_barkskin, spider climb"
249,76,3,6,24,"5th_::_call lightning, plant growth"
250,76,3,6,25,"7th_::_divination, freedom of movement"
251,76,3,6,26,"9th_::_commune with nature, tree stride"
252,76,3,4,27,Grassland
253,76,3,5,28,Druid Level_::_Circle Spells
254,76,3,6,29,"3rd_::_invisibility, pass without trace"
255,76,3,6,30,"5th_::_daylight, haste"
256,76,3,6,31,"7th_::_divination, freedom of movement"
257,76,3,6,32,"9th_::_dream, insect plague"
258,76,3,4,33,Mountain
259,76,3,5,34,Druid Level_::_Circle Spells
260,76,3,6,35,"3rd_::_spider climb, spike growth"
261,76,3,6,36,"5th_::_lightning bolt, meld into stone"
262,76,3,6,37,"7th_::_stone shape, stoneskin"
263,76,3,6,38,"9th_::_passwall, wall of stone"
264,76,3,4,39,Swamp
265,76,3,5,40,Druid Level_::_Circle Spells
266,76,3,6,41,"3rd_::_acid arrow, darkness"
267,76,3,6,42,"5th_::_water walk, stinking cloud"
268,76,3,6,43,"7th_::_freedom of movement, locate creature"
